 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201203        0.631417E-04        0.602844E-04        0.421991E-05        0.223052E-04        0.337593E-04        0.234337E-05        0.232488E-04        0.210895E-05        0.209231E-04        0.234426E-06        0.232576E-05        0.188043E-05        0.188043E-05        0.666329E-11        0.000000E+00       -0.666329E-11        0.592730E-04        0.245108E-09        0.294286E-06        0.981702E-07        0.332737E-06        0.725439E-06        0.263549E-06        0.891972E-07        0.299070E-06        0.218841E-09        0.262671E-10        0.175900E-07        0.587021E-05        0.631417E-04        0.631417E-04        0.592730E-04        0.386872E-05        0.000000E+00        0.381335E-05        0.553637E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201204        0.101491E-03        0.115826E-03        0.810783E-05        0.428557E-04        0.648626E-04        0.289603E-05        0.275027E-04        0.260632E-05        0.247513E-04        0.289712E-06        0.275130E-05        0.224830E-05        0.224830E-05        0.159078E-11        0.000000E+00       -0.159078E-11        0.952584E-04        0.410300E-09        0.349669E-06        0.120349E-06        0.398497E-06        0.868926E-06        0.336371E-06        0.114144E-06        0.381961E-06        0.366330E-09        0.439700E-10        0.317810E-07        0.668594E-05        0.101491E-03        0.101491E-03        0.952584E-04        0.623218E-05        0.000000E+00        0.618191E-05        0.502711E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201205        0.612105E-04        0.518043E-04        0.362630E-05        0.191676E-04        0.290104E-04        0.278460E-05        0.259458E-04        0.250603E-05        0.233502E-04        0.278564E-06        0.259555E-05        0.210996E-05        0.210996E-05        0.323535E-12        0.000000E+00       -0.323535E-12        0.578993E-04        0.459106E-08        0.318249E-06        0.112245E-06        0.364987E-06        0.800073E-06        0.332811E-06        0.117029E-06        0.381389E-06        0.409906E-08        0.492004E-09        0.440197E-06        0.136900E-05        0.612105E-04        0.612105E-04        0.578993E-04        0.331123E-05        0.000000E+00        0.326418E-05        0.470510E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201206        0.715949E-04        0.915167E-04        0.640617E-05        0.338612E-04        0.512493E-04        0.207418E-05        0.181349E-04        0.186668E-05        0.163207E-04        0.207496E-06        0.181417E-05        0.153175E-05        0.153175E-05        0.537016E-13        0.000000E+00       -0.537016E-13        0.715841E-04        0.152012E-07        0.222853E-06        0.790312E-07        0.255947E-06        0.573032E-06        0.254702E-06        0.894115E-07        0.291751E-06        0.135722E-07        0.162904E-08        0.151638E-05        0.136202E-06        0.715949E-04        0.715949E-04        0.690628E-04        0.253213E-05        0.000000E+00        0.248464E-05        0.474851E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201207        0.554839E-04        0.720558E-04        0.504391E-05        0.266607E-04        0.403513E-04        0.166714E-05        0.150022E-04        0.150036E-05        0.135014E-04        0.166777E-06        0.150078E-05        0.120870E-05        0.120870E-05        0.761726E-14        0.000000E+00       -0.761726E-14        0.571362E-04        0.168973E-07        0.203433E-06        0.762716E-07        0.237143E-06        0.533745E-06        0.210871E-06        0.774677E-07        0.244463E-06        0.150865E-07        0.181081E-08        0.188855E-05        0.774661E-07        0.554839E-04        0.554839E-04        0.537481E-04        0.173579E-05        0.000000E+00        0.168715E-05        0.486427E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201208        0.493595E-04        0.649022E-04        0.454315E-05        0.240138E-04        0.363452E-04        0.153338E-05        0.147770E-04        0.137998E-05        0.132987E-04        0.153396E-06        0.147825E-05        0.111303E-05        0.111303E-05        0.834758E-15        0.000000E+00       -0.834758E-15        0.526438E-04        0.208431E-07        0.192464E-06        0.750560E-07        0.226812E-06        0.515175E-06        0.196023E-06        0.753465E-07        0.230076E-06        0.186094E-07        0.223366E-08        0.237211E-05        0.510765E-07        0.493595E-04        0.493595E-04        0.478461E-04        0.151343E-05        0.000000E+00        0.146324E-05        0.501938E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201209        0.507215E-04        0.632711E-04        0.442898E-05        0.234103E-04        0.354318E-04        0.155873E-05        0.173715E-04        0.140280E-05        0.156337E-04        0.155932E-06        0.173781E-05        0.117265E-05        0.117265E-05        0.854374E-16        0.000000E+00       -0.854374E-16        0.541810E-04        0.272476E-07        0.193781E-06        0.778343E-07        0.230284E-06        0.529147E-06        0.193909E-06        0.770711E-07        0.229746E-06        0.243276E-07        0.292000E-08        0.279018E-05        0.456906E-07        0.507215E-04        0.507215E-04        0.489657E-04        0.175578E-05        0.000000E+00        0.170369E-05        0.520988E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201210        0.423990E-04        0.457333E-04        0.320133E-05        0.169213E-04        0.256107E-04        0.160286E-05        0.205210E-04        0.144251E-05        0.184681E-04        0.160346E-06        0.205287E-05        0.126391E-05        0.126391E-05        0.109236E-16        0.000000E+00       -0.109236E-16        0.473310E-04        0.425788E-07        0.188972E-06        0.759789E-07        0.224634E-06        0.532163E-06        0.191325E-06        0.769940E-07        0.227489E-06        0.380158E-07        0.456297E-08        0.364847E-05        0.277849E-07        0.423990E-04        0.423990E-04        0.405680E-04        0.183102E-05        0.000000E+00        0.177661E-05        0.544093E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201211        0.261433E-04        0.227983E-04        0.159588E-05        0.843538E-05        0.127671E-04        0.140457E-05        0.185218E-04        0.126406E-05        0.166690E-04        0.140510E-06        0.185288E-05        0.111819E-05        0.111819E-05        0.159042E-07        0.512356E-07        0.353314E-07        0.323155E-04        0.807726E-07        0.163701E-06        0.638960E-07        0.192964E-06        0.501334E-06        0.174995E-06        0.691967E-07        0.207034E-06        0.721165E-07        0.865603E-08        0.609962E-05        0.212237E-08        0.261433E-04        0.261433E-04        0.247819E-04        0.136133E-05        0.000000E+00        0.130320E-05        0.581402E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201212        0.203109E-04        0.742528E-05        0.519769E-06        0.274735E-05        0.415815E-05        0.151482E-05        0.202705E-04        0.136328E-05        0.182427E-04        0.151539E-06        0.202782E-05        0.126281E-05        0.126281E-05        0.399718E-07        0.246202E-07       -0.153517E-07        0.255030E-04        0.395055E-07        0.166877E-06        0.617277E-07        0.193818E-06        0.461929E-06        0.162456E-06        0.614734E-07        0.189855E-06        0.352719E-07        0.423363E-08        0.271072E-05        0.351294E-07        0.203109E-04        0.203109E-04        0.190563E-04        0.125457E-05        0.000000E+00        0.119295E-05        0.616220E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201301        0.206367E-04        0.381290E-05        0.266903E-06        0.141078E-05        0.213522E-05        0.171119E-05        0.209334E-04        0.154001E-05        0.188392E-04        0.171183E-06        0.209413E-05        0.143556E-05        0.143556E-05        0.134239E-07        0.446789E-09       -0.129771E-07        0.244737E-04        0.656550E-07        0.186575E-06        0.634395E-07        0.211971E-06        0.527641E-06        0.180034E-06        0.632076E-07        0.206229E-06        0.586190E-07        0.703595E-08        0.397458E-05        0.163862E-07        0.206367E-04        0.206367E-04        0.192045E-04        0.143219E-05        0.000000E+00        0.136835E-05        0.638362E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201302        0.216029E-04        0.610952E-05        0.427667E-06        0.226052E-05        0.342133E-05        0.188612E-05        0.189823E-04        0.169744E-05        0.170834E-04        0.188683E-06        0.189895E-05        0.153233E-05        0.153233E-05        0.443362E-08        0.000000E+00       -0.443362E-08        0.242234E-04        0.154097E-07        0.199752E-06        0.628307E-07        0.222626E-06        0.500619E-06        0.193863E-06        0.628732E-07        0.217670E-06        0.137583E-07        0.165138E-08        0.999055E-06        0.199355E-06        0.216029E-04        0.216029E-04        0.202008E-04        0.140204E-05        0.000000E+00        0.133621E-05        0.658314E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201303        0.277974E-04        0.127075E-04        0.889528E-06        0.470179E-05        0.711621E-05        0.212639E-05        0.175335E-04        0.191367E-05        0.157795E-04        0.212719E-06        0.175401E-05        0.166407E-05        0.166407E-05        0.138779E-08        0.000000E+00       -0.138779E-08        0.270113E-04        0.140896E-08        0.241738E-06        0.707259E-07        0.264917E-06        0.578789E-06        0.224827E-06        0.675526E-07        0.247889E-06        0.125797E-08        0.150992E-09        0.948204E-07        0.161066E-05        0.277974E-04        0.277974E-04        0.261252E-04        0.167222E-05        0.000000E+00        0.160673E-05        0.654891E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201304        0.500526E-04        0.471422E-04        0.329995E-05        0.174426E-04        0.263997E-04        0.253692E-05        0.175718E-04        0.228313E-05        0.158139E-04        0.253788E-06        0.175784E-05        0.190531E-05        0.190531E-05        0.375819E-09        0.000000E+00       -0.375819E-09        0.470215E-04        0.134542E-09        0.311767E-06        0.876700E-07        0.338655E-06        0.738226E-06        0.279722E-06        0.794441E-07        0.304512E-06        0.120124E-09        0.144183E-10        0.100481E-07        0.623777E-05        0.500526E-04        0.500526E-04        0.469128E-04        0.313985E-05        0.000000E+00        0.307710E-05        0.627543E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201305        0.102173E-03        0.118281E-03        0.827968E-05        0.437640E-04        0.662375E-04        0.351771E-05        0.240203E-04        0.316581E-05        0.216174E-04        0.351903E-06        0.240293E-05        0.255779E-05        0.255779E-05        0.881372E-10        0.000000E+00       -0.881372E-10        0.944925E-04        0.105123E-10        0.470117E-06        0.140322E-06        0.517550E-06        0.112800E-05        0.406100E-06        0.118301E-06        0.444604E-06        0.938578E-11        0.112656E-11        0.829730E-09        0.117132E-04        0.102173E-03        0.102173E-03        0.944925E-04        0.768068E-05        0.000000E+00        0.762517E-05        0.555107E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201306        0.160853E-03        0.192954E-03        0.135068E-04        0.713929E-04        0.108054E-03        0.461957E-05        0.351206E-04        0.415744E-05        0.316072E-04        0.462131E-06        0.351338E-05        0.325422E-05        0.325422E-05        0.165988E-10        0.000000E+00       -0.165988E-10        0.148350E-03        0.497449E-11        0.587344E-06        0.198248E-06        0.666051E-06        0.145165E-05        0.550633E-06        0.177565E-06        0.617390E-06        0.444140E-11        0.533094E-12        0.464728E-09        0.137735E-04        0.160853E-03        0.160853E-03        0.148350E-03        0.125028E-04        0.000000E+00        0.124572E-04        0.456451E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201307        0.137960E-03        0.143800E-03        0.100660E-04        0.532060E-04        0.805280E-04        0.470875E-05        0.426700E-04        0.423770E-05        0.384014E-04        0.471052E-06        0.426860E-05        0.336091E-05        0.336091E-05        0.230030E-11        0.000000E+00       -0.230030E-11        0.127938E-03        0.243371E-10        0.533744E-06        0.195921E-06        0.618634E-06        0.134832E-05        0.557852E-06        0.199666E-06        0.642249E-06        0.217290E-10        0.260809E-11        0.235064E-08        0.948130E-05        0.137960E-03        0.137960E-03        0.127938E-03        0.100221E-04        0.000000E+00        0.998535E-05        0.367647E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201308        0.135525E-03        0.148559E-03        0.103991E-04        0.549667E-04        0.831928E-04        0.405037E-05        0.402847E-04        0.364518E-05        0.362547E-04        0.405190E-06        0.402998E-05        0.290019E-05        0.290019E-05        0.294881E-12        0.000000E+00       -0.294881E-12        0.127276E-03        0.132973E-09        0.437357E-06        0.168589E-06        0.513741E-06        0.111982E-05        0.476816E-06        0.179755E-06        0.556663E-06        0.118722E-09        0.142501E-10        0.129839E-07        0.677139E-05        0.135525E-03        0.135525E-03        0.127276E-03        0.824991E-05        0.000000E+00        0.821960E-05        0.303111E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201309        0.874252E-04        0.839978E-04        0.587984E-05        0.310792E-04        0.470388E-04        0.315580E-05        0.334169E-04        0.284010E-05        0.300739E-04        0.315699E-06        0.334294E-05        0.228476E-05        0.228476E-05        0.375392E-13        0.000000E+00       -0.375392E-13        0.832126E-04        0.693629E-09        0.317866E-06        0.124105E-06        0.374717E-06        0.817382E-06        0.366535E-06        0.142721E-06        0.431765E-06        0.619296E-09        0.743331E-10        0.669509E-07        0.222834E-05        0.874252E-04        0.874252E-04        0.832126E-04        0.421258E-05        0.000000E+00        0.418557E-05        0.270052E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201310        0.544491E-04        0.498242E-04        0.348769E-05        0.184350E-04        0.279015E-04        0.221873E-05        0.263406E-04        0.199678E-05        0.237056E-04        0.221957E-06        0.263505E-05        0.169074E-05        0.169074E-05        0.487199E-14        0.000000E+00       -0.487199E-14        0.559686E-04        0.170301E-07        0.213306E-06        0.815841E-07        0.250017E-06        0.561937E-06        0.244340E-06        0.943677E-07        0.287167E-06        0.152050E-07        0.182503E-08        0.137055E-05        0.221631E-06        0.544491E-04        0.544491E-04        0.520572E-04        0.239194E-05        0.000000E+00        0.236535E-05        0.265899E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
